NAME,PCODE,YYMMDD,경기수,SLG_분모,SLG_분자,OBP_분모,OBP_분자
김현수,76290,2021-06-09,54.0,4,1,5,2
김현수,76290,2021-06-10,55.0,4,1,4,1
김현수,76290,2021-06-11,56.0,3,2,4,3
김현수,76290,2021-06-12,57.0,4,1,4,1
김현수,76290,2021-06-13,58.0,5,2,5,2
김현수,76290,2021-06-15,59.0,4,0,4,0
김현수,76290,2021-06-16,60.0,4,0,5,1
김현수,76290,2021-06-17,61.0,4,2,5,2
김현수,76290,2021-06-18,62.0,4,0,4,0
김현수,76290,2021-06-19,63.0,3,4,4,2
김현수,76290,2021-06-20,64.0,2,0,4,2
김현수,76290,2021-06-22,65.0,5,10,5,3
김현수,76290,2021-06-23,66.0,4,1,5,2
김현수,76290,2021-06-24,67.0,3,2,3,1
김현수,76290,2021-06-26,68.0,5,5,5,2
김현수,76290,2021-06-26,69.0,4,1,5,2
김현수,76290,2021-06-27,70.0,5,2,5,2
김현수,76290,2021-06-30,71.0,3,0,4,1
김현수,76290,2021-07-01,72.0,4,0,4,0
김현수,76290,2021-07-02,73.0,4,0,4,0
김현수,76290,2021-07-04,74.0,4,0,4,0
김현수,76290,2021-07-05,75.0,3,0,5,2
김현수,76290,2021-08-10,76.0,3,0,4,1
김현수,76290,2021-08-11,77.0,3,5,3,2
김현수,76290,2021-08-13,78.0,4,0,4,0
김현수,76290,2021-08-14,79.0,4,0,5,1
김현수,76290,2021-08-17,81.0,5,5,5,2
김현수,76290,2021-08-18,82.0,3,2,3,1
김현수,76290,2021-08-19,83.0,3,2,4,3
김현수,76290,2021-08-20,84.0,3,0,3,0
김현수,76290,2021-08-22,85.0,4,3,4,2
김현수,76290,2021-08-25,86.0,4,2,4,2
김현수,76290,2021-08-26,87.0,3,0,4,1
김현수,76290,2021-08-27,88.0,4,4,4,2
김현수,76290,2021-08-28,89.0,3,0,4,1
김현수,76290,2021-08-29,90.0,4,2,4,2
김현수,76290,2021-08-31,91.0,4,4,5,3
김현수,76290,2021-09-02,92.0,4,0,4,0
김현수,76290,2021-09-03,93.0,2,1,4,3
김현수,76290,2021-09-04,94.0,3,0,3,0
김현수,76290,2021-09-05,95.0,3,0,3,0
김현수,76290,2021-09-08,96.0,2,0,5,2
김현수,76290,2021-09-09,97.0,4,3,4,2
김현수,76290,2021-09-10,98.0,3,2,3,1
김현수,76290,2021-09-11,99.0,4,0,4,0
김현수,76290,2021-09-12,100.0,4,2,5,3
김현수,76290,2021-09-12,101.0,4,1,5,2
이명기,76849,2021-04-04,1.0,3,0,4,1
이명기,76849,2021-04-06,2.0,5,2,5,2
이명기,76849,2021-04-07,3.0,3,0,4,1
이명기,76849,2021-04-08,4.0,4,0,5,1
이명기,76849,2021-04-09,5.0,3,1,5,3
이명기,76849,2021-04-10,6.0,4,7,5,4
이명기,76849,2021-04-11,7.0,4,1,4,1
이명기,76849,2021-04-14,9.0,4,0,4,0
이명기,76849,2021-04-15,10.0,3,0,4,1
이명기,76849,2021-04-16,11.0,3,1,4,2
이명기,76849,2021-04-17,12.0,3,1,5,3
이명기,76849,2021-04-20,14.0,3,0,5,2
이명기,76849,2021-04-21,15.0,3,1,4,2
이명기,76849,2021-04-22,16.0,3,0,3,0
이명기,76849,2021-04-25,19.0,6,2,6,1
이명기,76849,2021-04-27,20.0,3,2,4,3
이명기,76849,2021-04-28,21.0,4,4,5,4
이명기,76849,2021-04-29,22.0,4,2,5,3
이명기,76849,2021-04-30,23.0,3,1,4,2
이명기,76849,2021-05-01,24.0,3,1,3,1
이명기,76849,2021-05-02,25.0,3,0,4,1
이명기,76849,2021-05-05,26.0,4,3,4,2
이명기,76849,2021-05-06,27.0,4,0,5,1
이명기,76849,2021-05-08,28.0,4,2,5,3
이명기,76849,2021-05-09,29.0,4,0,4,0
이명기,76849,2021-05-09,30.0,3,4,3,2
이명기,76849,2021-05-11,31.0,1,0,1,0
이명기,76849,2021-05-14,34.0,2,1,2,1
이명기,76849,2021-05-15,35.0,5,1,5,1
이명기,76849,2021-05-18,36.0,1,0,1,0
이명기,76849,2021-05-19,37.0,1,0,1,0
이명기,76849,2021-05-20,38.0,6,1,6,1
이명기,76849,2021-05-21,39.0,2,0,4,2
이명기,76849,2021-05-22,40.0,4,2,4,2
이명기,76849,2021-05-23,41.0,4,0,5,1
이명기,76849,2021-05-26,42.0,4,5,4,2
이명기,76849,2021-05-27,43.0,2,0,4,2
이명기,76849,2021-05-29,44.0,3,3,3,2
이명기,76849,2021-05-29,45.0,5,5,5,3
이명기,76849,2021-05-30,46.0,4,1,4,1
이명기,76849,2021-06-01,47.0,4,1,4,1
이명기,76849,2021-06-04,49.0,3,0,5,2
이명기,76849,2021-06-05,50.0,3,2,4,3
이명기,76849,2021-06-06,51.0,4,2,5,2
이명기,76849,2021-06-08,52.0,4,2,4,2
이명기,76849,2021-06-09,53.0,4,2,5,3
이명기,76849,2021-06-10,54.0,3,1,4,2
이명기,76849,2021-06-11,55.0,5,4,5,3
이명기,76849,2021-06-12,56.0,3,1,4,2
이명기,76849,2021-06-13,57.0,2,0,5,3
이명기,76849,2021-06-16,58.0,3,0,4,1
이명기,76849,2021-06-17,59.0,3,3,4,3
이명기,76849,2021-06-18,60.0,2,0,2,0
이명기,76849,2021-07-04,72.0,3,0,3,0
이명기,76849,2021-07-06,73.0,4,2,5,3
이명기,76849,2021-07-07,74.0,4,0,4,0
손아섭,77532,2021-04-04,1.0,5,0,5,0
손아섭,77532,2021-04-06,2.0,5,1,6,2
손아섭,77532,2021-04-07,3.0,5,2,5,2
손아섭,77532,2021-04-08,4.0,6,2,6,2
손아섭,77532,2021-04-09,5.0,4,1,4,1
손아섭,77532,2021-04-10,6.0,5,2,5,1
손아섭,77532,2021-04-11,7.0,5,1,6,2
손아섭,77532,2021-04-13,8.0,4,2,6,4
손아섭,77532,2021-04-14,9.0,5,0,6,1
손아섭,77532,2021-04-15,10.0,5,2,5,2
손아섭,77532,2021-04-16,11.0,4,3,5,3
손아섭,77532,2021-04-17,12.0,3,0,4,1
손아섭,77532,2021-04-18,13.0,4,1,4,1
손아섭,77532,2021-04-20,14.0,4,2,5,3
손아섭,77532,2021-04-21,15.0,4,2,5,3
손아섭,77532,2021-04-22,16.0,4,0,4,0
손아섭,77532,2021-04-23,17.0,4,2,5,3
손아섭,77532,2021-04-24,18.0,5,2,5,2
손아섭,77532,2021-04-25,19.0,5,1,5,1
손아섭,77532,2021-04-27,20.0,3,1,4,2
손아섭,77532,2021-04-28,21.0,4,1,4,1
손아섭,77532,2021-04-29,22.0,5,1,5,1
손아섭,77532,2021-04-30,23.0,5,1,5,1
손아섭,77532,2021-05-01,24.0,3,0,3,0
손아섭,77532,2021-05-02,25.0,3,0,4,1
손아섭,77532,2021-05-05,26.0,5,1,5,1
손아섭,77532,2021-05-06,27.0,6,2,6,1
손아섭,77532,2021-05-07,28.0,4,0,4,0
손아섭,77532,2021-05-08,29.0,5,1,6,2
손아섭,77532,2021-05-09,30.0,3,2,5,4
손아섭,77532,2021-05-11,31.0,4,2,5,3
손아섭,77532,2021-05-12,32.0,3,1,4,2
손아섭,77532,2021-05-13,33.0,5,2,5,2
손아섭,77532,2021-05-14,34.0,3,0,3,0
손아섭,77532,2021-05-15,35.0,5,2,5,2
손아섭,77532,2021-05-18,36.0,3,0,5,2
손아섭,77532,2021-05-19,37.0,2,0,2,0
손아섭,77532,2021-05-21,38.0,4,2,5,3
손아섭,77532,2021-05-22,39.0,3,2,5,3
손아섭,77532,2021-05-23,40.0,4,2,4,2
손아섭,77532,2021-05-26,41.0,4,0,4,0
손아섭,77532,2021-05-27,42.0,3,0,3,0
손아섭,77532,2021-05-29,43.0,4,4,5,4
손아섭,77532,2021-05-29,44.0,4,1,4,1
손아섭,77532,2021-05-30,45.0,1,0,1,0
손아섭,77532,2021-06-01,46.0,4,0,4,0
손아섭,77532,2021-06-02,47.0,3,1,4,2
손아섭,77532,2021-06-04,49.0,6,3,6,3
손아섭,77532,2021-06-06,51.0,4,2,6,4
손아섭,77532,2021-06-08,52.0,4,3,4,2
손아섭,77532,2021-06-09,53.0,5,0,5,0
손아섭,77532,2021-06-10,54.0,5,2,5,2
손아섭,77532,2021-06-13,55.0,3,2,5,4
손아섭,77532,2021-06-13,56.0,5,2,5,2
손아섭,77532,2021-06-15,57.0,3,2,4,2
손아섭,77532,2021-06-16,58.0,3,1,4,2
손아섭,77532,2021-06-16,59.0,4,1,4,1
손아섭,77532,2021-06-17,60.0,4,5,4,3
손아섭,77532,2021-06-18,61.0,4,4,4,1
손아섭,77532,2021-06-19,62.0,4,2,4,2
손아섭,77532,2021-06-20,63.0,5,5,5,3
손아섭,77532,2021-06-22,64.0,2,0,4,2
손아섭,77532,2021-06-23,65.0,5,4,5,3
손아섭,77532,2021-06-24,66.0,5,3,5,3
손아섭,77532,2021-06-25,67.0,4,3,5,3
손아섭,77532,2021-06-26,68.0,4,1,4,1
손아섭,77532,2021-06-29,69.0,5,2,6,3
손아섭,77532,2021-06-30,70.0,3,1,4,2
손아섭,77532,2021-07-01,71.0,4,0,4,0
손아섭,77532,2021-07-02,72.0,5,3,5,2
손아섭,77532,2021-07-04,73.0,3,1,4,2
손아섭,77532,2021-07-05,74.0,1,0,1,0
손아섭,77532,2021-07-09,75.0,4,2,6,4
손아섭,77532,2021-07-10,76.0,4,3,4,3
손아섭,77532,2021-07-11,77.0,3,0,4,1
손아섭,77532,2021-08-11,79.0,3,0,4,1
손아섭,77532,2021-08-12,80.0,3,0,4,1
손아섭,77532,2021-08-13,81.0,4,0,4,0
손아섭,77532,2021-08-14,82.0,4,3,4,2
손아섭,77532,2021-08-15,83.0,3,0,3,0
손아섭,77532,2021-08-17,84.0,4,2,4,2
손아섭,77532,2021-08-18,85.0,4,0,4,0
손아섭,77532,2021-08-20,86.0,3,1,5,3
손아섭,77532,2021-08-22,87.0,4,0,4,0
손아섭,77532,2021-08-23,88.0,2,2,2,1
손아섭,77532,2021-08-25,89.0,5,0,5,0
손아섭,77532,2021-08-26,90.0,2,0,2,0
손아섭,77532,2021-08-28,91.0,6,3,6,3
손아섭,77532,2021-08-29,92.0,3,1,4,2
손아섭,77532,2021-08-31,93.0,4,0,5,1
손아섭,77532,2021-09-03,94.0,4,1,4,1
손아섭,77532,2021-09-03,95.0,4,2,4,1
손아섭,77532,2021-09-04,96.0,5,3,5,2
손아섭,77532,2021-09-05,97.0,4,2,4,2
손아섭,77532,2021-09-07,98.0,1,0,1,0
손아섭,77532,2021-09-08,99.0,4,3,4,2
손아섭,77532,2021-09-10,101.0,4,2,4,2
손아섭,77532,2021-09-11,102.0,5,3,5,2
손아섭,77532,2021-09-12,103.0,4,1,4,1
손아섭,77532,2021-09-12,104.0,3,1,4,2
김민성,77564,2021-04-04,1.0,4,2,4,2
김민성,77564,2021-04-06,2.0,3,0,3,0
김민성,77564,2021-04-07,3.0,2,0,4,2
김민성,77564,2021-04-08,4.0,3,0,4,1
김민성,77564,2021-04-09,5.0,4,2,5,3
김민성,77564,2021-04-10,6.0,4,0,4,0
김민성,77564,2021-04-11,7.0,2,0,2,0
김민성,77564,2021-04-13,8.0,3,0,3,0
김민성,77564,2021-04-14,9.0,4,2,4,1
김민성,77564,2021-04-15,10.0,4,4,4,1
김민성,77564,2021-04-16,11.0,3,0,4,1
김민성,77564,2021-04-17,12.0,3,0,4,1
김민성,77564,2021-04-18,13.0,1,0,1,0
김민성,77564,2021-04-20,14.0,4,2,4,2
김민성,77564,2021-04-21,15.0,4,0,4,0
김민성,77564,2021-04-22,16.0,5,5,5,2
김민성,77564,2021-04-23,17.0,4,2,4,2
김민성,77564,2021-04-24,18.0,2,0,3,1
김민성,77564,2021-04-25,19.0,4,2,4,1
김민성,77564,2021-04-27,20.0,4,0,4,0
김민성,77564,2021-04-28,21.0,3,0,3,0
김민성,77564,2021-04-29,22.0,3,1,3,1
김민성,77564,2021-04-30,23.0,4,2,4,1
김민성,77564,2021-05-01,24.0,2,1,4,3
김민성,77564,2021-05-02,25.0,4,2,4,1
김민성,77564,2021-05-05,26.0,3,2,4,2
김민성,77564,2021-05-06,27.0,3,2,5,3
김민성,77564,2021-05-08,28.0,4,2,4,1
김민성,77564,2021-05-09,29.0,4,2,5,2
김민성,77564,2021-05-11,31.0,4,0,4,0
김민성,77564,2021-05-12,32.0,4,1,4,1
김민성,77564,2021-05-13,33.0,4,0,5,0
김민성,77564,2021-05-14,34.0,4,1,4,1
김민성,77564,2021-05-17,36.0,2,0,4,2
김민성,77564,2021-05-18,37.0,3,0,3,0
김민성,77564,2021-05-20,39.0,2,0,2,0
김민성,77564,2021-05-21,40.0,4,0,4,0
김민성,77564,2021-05-23,42.0,3,0,4,1
김민성,77564,2021-05-26,43.0,3,1,3,1
김민성,77564,2021-05-27,44.0,3,1,5,3
김민성,77564,2021-05-28,45.0,2,2,3,3
김민성,77564,2021-05-29,46.0,3,2,4,3
김민성,77564,2021-05-30,47.0,3,1,4,2
김민성,77564,2021-06-01,48.0,3,0,3,0
김민성,77564,2021-06-02,49.0,2,0,3,0
김민성,77564,2021-06-04,50.0,3,4,3,1
김민성,77564,2021-06-05,51.0,5,1,5,1
김민성,77564,2021-06-06,52.0,4,1,4,1
김민성,77564,2021-06-08,53.0,3,2,4,2
김민성,77564,2021-06-09,54.0,3,0,4,1
김민성,77564,2021-06-10,55.0,3,3,4,4
김민성,77564,2021-06-11,56.0,4,0,4,0
김민성,77564,2021-06-12,57.0,3,4,4,2
김민성,77564,2021-06-13,58.0,4,0,4,0
김민성,77564,2021-06-15,59.0,4,2,4,1
김민성,77564,2021-06-16,60.0,4,0,4,0
김민성,77564,2021-06-17,61.0,4,1,4,1
김민성,77564,2021-06-18,62.0,3,0,3,0
김민성,77564,2021-06-19,63.0,4,0,4,0
김민성,77564,2021-06-23,66.0,3,0,4,1
김민성,77564,2021-06-24,67.0,4,0,4,0
김민성,77564,2021-06-26,68.0,4,3,5,3
김민성,77564,2021-06-26,69.0,1,0,4,2
김민성,77564,2021-06-27,70.0,4,4,4,1
김민성,77564,2021-06-30,71.0,3,0,3,0
김민성,77564,2021-07-02,73.0,2,0,3,1
김민성,77564,2021-07-04,74.0,3,1,4,2
김민성,77564,2021-08-10,76.0,1,0,1,0
김민성,77564,2021-09-05,95.0,3,1,3,1
김민성,77564,2021-09-08,96.0,1,0,2,1
김민성,77564,2021-09-09,97.0,3,2,4,2
김민성,77564,2021-09-10,98.0,2,0,3,1
김민성,77564,2021-09-11,99.0,2,0,3,1
김민성,77564,2021-09-12,100.0,4,4,5,4
김민성,77564,2021-09-12,101.0,2,2,2,1
서건창,78168,2021-04-03,1.0,4,2,4,1
서건창,78168,2021-04-04,2.0,3,1,4,2
서건창,78168,2021-04-06,3.0,4,1,4,1
서건창,78168,2021-04-10,7.0,2,2,4,3
서건창,78168,2021-04-11,8.0,6,4,6,3
서건창,78168,2021-04-13,9.0,5,0,5,0
서건창,78168,2021-04-14,10.0,3,0,4,1
서건창,78168,2021-04-15,11.0,5,1,5,1
서건창,78168,2021-04-16,12.0,5,2,5,2
서건창,78168,2021-04-17,13.0,5,3,5,3
서건창,78168,2021-04-18,14.0,4,1,4,1
서건창,78168,2021-04-20,15.0,5,5,5,3
서건창,78168,2021-04-21,16.0,2,1,5,4
서건창,78168,2021-04-22,17.0,3,1,5,3
서건창,78168,2021-04-23,18.0,2,0,3,1
서건창,78168,2021-04-24,19.0,3,1,5,3
서건창,78168,2021-04-25,20.0,3,1,4,2
서건창,78168,2021-04-27,21.0,4,1,4,1
서건창,78168,2021-04-28,22.0,4,2,6,4
서건창,78168,2021-04-29,23.0,3,4,3,1
서건창,78168,2021-04-30,24.0,3,1,4,2
서건창,78168,2021-05-01,25.0,3,1,6,3
서건창,78168,2021-05-02,26.0,3,0,4,1
서건창,78168,2021-05-05,27.0,4,1,5,1
서건창,78168,2021-05-06,28.0,4,1,4,1
서건창,78168,2021-05-08,29.0,5,2,5,2
서건창,78168,2021-05-09,30.0,3,0,4,1
서건창,78168,2021-05-09,31.0,4,1,5,2
서건창,78168,2021-05-11,32.0,4,3,5,3
서건창,78168,2021-05-13,34.0,4,1,6,3
서건창,78168,2021-05-14,35.0,4,0,4,0
서건창,78168,2021-05-15,36.0,4,4,5,4
서건창,78168,2021-05-16,37.0,4,0,4,0
서건창,78168,2021-05-18,38.0,5,3,5,2
서건창,78168,2021-05-21,40.0,3,0,3,0
서건창,78168,2021-05-22,41.0,6,3,6,2
서건창,78168,2021-05-23,42.0,4,0,4,0
서건창,78168,2021-05-26,43.0,3,0,4,1
서건창,78168,2021-05-27,44.0,2,0,4,2
서건창,78168,2021-05-28,45.0,4,1,4,1
서건창,78168,2021-05-29,46.0,4,2,5,3
서건창,78168,2021-05-30,47.0,3,1,4,2
서건창,78168,2021-06-01,48.0,3,0,3,0
서건창,78168,2021-06-02,49.0,2,0,4,1
서건창,78168,2021-06-03,50.0,3,0,5,2
서건창,78168,2021-06-04,51.0,4,1,5,2
서건창,78168,2021-06-05,52.0,1,1,1,1
서건창,78168,2021-06-06,53.0,5,0,5,0
서건창,78168,2021-06-08,54.0,5,1,5,1
서건창,78168,2021-06-09,55.0,3,0,5,2
서건창,78168,2021-06-10,56.0,1,0,1,0
서건창,78168,2021-06-11,57.0,5,1,5,1
서건창,78168,2021-06-12,58.0,2,0,4,2
서건창,78168,2021-06-13,59.0,3,0,5,2
서건창,78168,2021-06-15,60.0,4,1,4,1
서건창,78168,2021-06-16,61.0,3,5,5,4
서건창,78168,2021-06-17,62.0,5,1,5,1
서건창,78168,2021-06-18,63.0,4,1,4,1
서건창,78168,2021-06-19,64.0,6,3,6,1
서건창,78168,2021-06-20,65.0,4,0,5,1
서건창,78168,2021-06-22,66.0,5,2,5,2
서건창,78168,2021-06-23,67.0,5,2,5,1
서건창,78168,2021-06-24,68.0,5,0,5,0
서건창,78168,2021-06-25,69.0,5,6,6,4
서건창,78168,2021-06-26,70.0,3,1,5,3
서건창,78168,2021-06-27,71.0,4,7,5,4
서건창,78168,2021-06-29,72.0,5,2,5,1
서건창,78168,2021-06-30,73.0,5,0,5,0
서건창,78168,2021-07-01,74.0,4,2,5,3
서건창,78168,2021-07-02,75.0,4,0,5,1
서건창,78168,2021-07-04,76.0,5,1,5,1
서건창,78168,2021-07-07,79.0,3,1,4,2
서건창,78168,2021-07-08,80.0,4,1,4,1
서건창,78168,2021-08-10,81.0,4,1,4,1
서건창,78168,2021-08-11,82.0,5,2,5,2
서건창,78168,2021-08-13,84.0,4,0,4,0
서건창,78168,2021-08-14,85.0,3,1,5,3
서건창,78168,2021-08-15,86.0,5,1,5,1
서건창,78168,2021-08-17,87.0,3,0,4,1
서건창,78168,2021-08-18,88.0,3,1,3,1
서건창,78168,2021-08-20,89.0,4,0,4,0
서건창,78168,2021-08-22,90.0,4,5,4,2
서건창,78168,2021-08-25,92.0,5,2,5,2
서건창,78168,2021-08-26,93.0,3,2,3,2
서건창,78168,2021-08-27,94.0,4,0,4,0
서건창,78168,2021-08-28,95.0,2,0,4,2
서건창,78168,2021-08-29,96.0,3,1,4,2
서건창,78168,2021-08-31,97.0,5,3,5,2
서건창,78168,2021-09-02,99.0,4,1,4,1
서건창,78168,2021-09-03,100.0,5,2,5,2
서건창,78168,2021-09-04,101.0,3,2,3,1
서건창,78168,2021-09-05,102.0,3,1,3,1
서건창,78168,2021-09-08,103.0,5,3,5,2
서건창,78168,2021-09-09,104.0,2,0,4,2
서건창,78168,2021-09-10,105.0,4,0,4,0
서건창,78168,2021-09-11,106.0,5,2,5,1
서건창,78168,2021-09-12,107.0,5,1,5,1
서건창,78168,2021-09-12,108.0,2,1,2,1
김재환,78224,2021-04-04,1.0,3,0,4,1
김재환,78224,2021-04-06,2.0,3,4,4,2
김재환,78224,2021-04-07,3.0,3,1,4,2
김재환,78224,2021-04-08,4.0,3,0,4,1
김재환,78224,2021-04-09,5.0,3,0,3,0
김재환,78224,2021-04-10,6.0,2,4,4,3
김재환,78224,2021-04-11,7.0,3,0,4,1
김재환,78224,2021-04-13,8.0,5,3,5,1
김재환,78224,2021-04-14,9.0,2,0,4,2
김재환,78224,2021-04-15,10.0,2,1,2,1
김재환,78224,2021-04-16,11.0,4,0,4,0
김재환,78224,2021-04-17,12.0,2,0,4,2
김재환,78224,2021-04-18,13.0,4,3,5,3
김재환,78224,2021-04-20,14.0,4,4,4,1
김재환,78224,2021-04-21,15.0,5,8,5,2
김재환,78224,2021-04-22,16.0,3,2,4,3
김재환,78224,2021-04-23,17.0,3,0,4,1
김재환,78224,2021-04-24,18.0,5,6,5,3
김재환,78224,2021-04-25,19.0,3,0,3,0
김재환,78224,2021-04-27,20.0,3,3,5,4
김재환,78224,2021-04-28,21.0,5,5,6,3
김재환,78224,2021-04-29,22.0,3,2,4,3
김재환,78224,2021-04-30,23.0,1,0,2,1
김재환,78224,2021-05-01,24.0,3,0,4,1
김재환,78224,2021-05-02,25.0,3,1,4,2
김재환,78224,2021-05-05,26.0,3,1,4,1
김재환,78224,2021-05-06,27.0,4,1,4,1
김재환,78224,2021-05-08,28.0,6,7,6,4
김재환,78224,2021-05-09,29.0,5,4,5,2
김재환,78224,2021-05-09,30.0,4,2,4,2
김재환,78224,2021-05-11,31.0,3,0,4,1
김재환,78224,2021-05-12,32.0,3,1,4,2
김재환,78224,2021-05-13,33.0,6,1,6,1
김재환,78224,2021-05-14,34.0,4,0,5,1
김재환,78224,2021-05-17,35.0,5,4,5,1
김재환,78224,2021-05-18,36.0,3,1,4,2
김재환,78224,2021-05-19,37.0,4,1,4,1
김재환,78224,2021-05-21,38.0,4,1,4,1
김재환,78224,2021-05-22,39.0,4,1,4,1
김재환,78224,2021-05-23,40.0,2,0,4,2
김재환,78224,2021-05-26,41.0,3,0,4,1
김재환,78224,2021-05-27,42.0,2,1,4,3
김재환,78224,2021-05-28,43.0,4,9,5,4
김재환,78224,2021-05-29,44.0,2,1,3,2
김재환,78224,2021-05-30,45.0,4,1,4,1
김재환,78224,2021-06-01,46.0,4,0,4,0
김재환,78224,2021-06-02,47.0,4,0,4,0
김재환,78224,2021-06-04,48.0,4,0,4,0
김재환,78224,2021-06-05,49.0,3,5,4,3
김재환,78224,2021-06-06,50.0,4,0,4,0
김재환,78224,2021-06-08,51.0,2,0,3,1
김재환,78224,2021-06-09,52.0,3,4,5,3
김재환,78224,2021-06-10,53.0,3,4,4,2
김재환,78224,2021-06-11,54.0,3,0,4,1
김재환,78224,2021-06-12,55.0,5,1,5,1
김재환,78224,2021-06-13,56.0,4,0,4,0
김재환,78224,2021-06-15,57.0,2,1,5,4
김재환,78224,2021-06-16,58.0,4,3,4,2
김재환,78224,2021-06-18,60.0,5,2,6,3
김재환,78224,2021-06-19,61.0,2,4,4,3
김재환,78224,2021-06-19,62.0,3,2,4,3
김재환,78224,2021-06-20,63.0,4,1,4,1
김재환,78224,2021-06-22,64.0,2,1,5,3
김재환,78224,2021-06-23,65.0,5,0,5,0
김재환,78224,2021-06-24,66.0,3,0,5,2
김재환,78224,2021-06-25,67.0,4,0,4,0
김재환,78224,2021-07-06,73.0,4,6,5,3
김재환,78224,2021-07-07,74.0,4,2,5,3
김재환,78224,2021-08-11,75.0,4,1,4,1
김재환,78224,2021-08-13,77.0,4,5,5,3
김재환,78224,2021-08-14,78.0,4,2,4,2
김재환,78224,2021-08-15,79.0,3,0,4,1
김재환,78224,2021-08-18,80.0,3,0,4,0
김재환,78224,2021-08-19,81.0,4,0,4,0
김재환,78224,2021-08-20,82.0,5,3,5,2
김재환,78224,2021-08-21,83.0,4,0,4,0
김재환,78224,2021-08-22,84.0,3,1,3,1
김재환,78224,2021-08-24,85.0,5,3,5,2
김재환,78224,2021-08-26,86.0,4,2,4,1
김재환,78224,2021-08-26,87.0,3,5,3,2
김재환,78224,2021-08-27,88.0,3,0,3,0
김재환,78224,2021-08-28,89.0,5,2,5,2
김재환,78224,2021-08-29,90.0,3,0,4,1
김재환,78224,2021-09-01,91.0,4,3,4,3
김재환,78224,2021-09-01,92.0,3,1,4,2
김재환,78224,2021-09-02,93.0,2,0,3,1
김재환,78224,2021-09-03,94.0,4,0,4,0
김재환,78224,2021-09-04,95.0,4,3,4,2
김재환,78224,2021-09-05,96.0,3,1,4,2
김재환,78224,2021-09-08,97.0,3,0,5,1
김재환,78224,2021-09-09,98.0,4,6,4,2
김재환,78224,2021-09-10,99.0,5,2,5,2
김재환,78224,2021-09-11,100.0,3,0,5,2
김재환,78224,2021-09-12,101.0,4,4,5,3
김재환,78224,2021-09-12,102.0,1,4,1,1
전준우,78513,2021-04-04,1.0,4,3,4,2
전준우,78513,2021-04-06,2.0,3,3,4,4
전준우,78513,2021-04-07,3.0,4,3,5,3
전준우,78513,2021-04-08,4.0,4,1,6,3
전준우,78513,2021-04-09,5.0,4,1,4,1
전준우,78513,2021-04-10,6.0,4,3,5,4
전준우,78513,2021-04-11,7.0,4,1,6,3
전준우,78513,2021-04-13,8.0,5,2,6,3
전준우,78513,2021-04-14,9.0,5,1,5,1
전준우,78513,2021-04-15,10.0,3,2,5,4
전준우,78513,2021-04-16,11.0,4,0,5,1
전준우,78513,2021-04-17,12.0,2,0,3,1
전준우,78513,2021-04-18,13.0,4,2,4,1
전준우,78513,2021-04-20,14.0,4,4,5,2
전준우,78513,2021-04-21,15.0,3,4,5,4
전준우,78513,2021-04-22,16.0,2,1,2,1
전준우,78513,2021-04-23,17.0,4,0,5,1
전준우,78513,2021-04-24,18.0,5,2,5,2
전준우,78513,2021-04-25,19.0,5,1,5,1
전준우,78513,2021-04-27,20.0,3,0,4,1
전준우,78513,2021-04-28,21.0,4,0,4,0
전준우,78513,2021-04-29,22.0,3,0,4,1
전준우,78513,2021-04-30,23.0,4,1,5,2
전준우,78513,2021-05-01,24.0,4,0,4,0
전준우,78513,2021-05-02,25.0,3,0,4,1
전준우,78513,2021-05-05,26.0,5,2,5,2
전준우,78513,2021-05-06,27.0,6,5,6,4
전준우,78513,2021-05-07,28.0,4,1,4,1
전준우,78513,2021-05-08,29.0,4,2,5,2
전준우,78513,2021-05-09,30.0,3,4,5,2
전준우,78513,2021-05-11,31.0,4,0,5,1
전준우,78513,2021-05-12,32.0,2,1,3,2
전준우,78513,2021-05-14,34.0,3,1,4,2
전준우,78513,2021-05-15,35.0,4,1,5,2
전준우,78513,2021-05-18,36.0,5,3,5,2
전준우,78513,2021-05-19,37.0,2,2,2,1
전준우,78513,2021-05-21,38.0,4,2,5,2
전준우,78513,2021-05-22,39.0,4,2,5,2
전준우,78513,2021-05-23,40.0,4,1,4,1
전준우,78513,2021-05-26,41.0,4,1,4,1
전준우,78513,2021-05-27,42.0,4,0,4,0
전준우,78513,2021-05-29,43.0,5,4,5,2
전준우,78513,2021-05-29,44.0,4,3,4,3
전준우,78513,2021-05-30,45.0,3,1,5,3
전준우,78513,2021-06-01,46.0,4,1,4,1
전준우,78513,2021-06-02,47.0,4,1,4,1
전준우,78513,2021-06-03,48.0,3,1,5,3
전준우,78513,2021-06-04,49.0,4,1,6,3
전준우,78513,2021-06-05,50.0,4,1,4,1
전준우,78513,2021-06-06,51.0,5,3,6,3
전준우,78513,2021-06-08,52.0,5,3,5,3
전준우,78513,2021-06-09,53.0,3,1,5,3
전준우,78513,2021-06-10,54.0,4,3,4,2
전준우,78513,2021-06-13,55.0,4,2,5,3
전준우,78513,2021-06-13,56.0,4,3,5,3
전준우,78513,2021-06-15,57.0,4,0,4,0
전준우,78513,2021-06-16,58.0,3,2,5,2
전준우,78513,2021-06-16,59.0,3,0,4,1
전준우,78513,2021-06-17,60.0,5,1,5,1
전준우,78513,2021-06-18,61.0,3,4,4,2
전준우,78513,2021-06-19,62.0,4,1,4,1
