PCODE,NAME,BIRTH,GYEAR,MM-DD,v_team,result,타순,P,선발,타수,득점,안타,2루타,3루타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,비율,출루,장타,OPS,투구,avLI,RE24,WPA,YYMMDD
68050,강백호,1999-07-29,2021,04-21,NC,L 3:4,3,1B,1,5,1,3,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0.397,0.471,0.517,0.988,20,1.64,2.68,0.273,2021-04-21
68050,강백호,1999-07-29,2021,04-22,NC,W 11:5,3,1B,1,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.387,0.452,0.500,0.952,15,0.43,-1.23,-0.046,2021-04-22
68050,강백호,1999-07-29,2021,04-23,LT,L 5:10,3,1B,1,5,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0.403,0.462,0.507,0.969,19,0.28,1.40,0.003,2021-04-23
68050,강백호,1999-07-29,2021,04-24,LT,L 2:4,3,1B,1,4,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.408,0.463,0.549,1.013,21,1.27,1.13,0.079,2021-04-24
68050,강백호,1999-07-29,2021,04-25,LT,W 6:5,3,1B,1,4,0,1,1,0,0,2,2,0,0,0,0,0,1,0,0,1,0.400,0.448,0.547,0.995,24,2.05,-0.00,0.051,2021-04-25
68050,강백호,1999-07-29,2021,04-27,SK,D :,3,1B,1,5,0,2,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0.400,0.452,0.550,1.002,23,0.27,0.83,0.041,2021-04-27
68050,강백호,1999-07-29,2021,04-28,SK,D :,3,1B,1,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.405,0.454,0.548,1.001,16,0.79,0.31,0.061,2021-04-28
68050,강백호,1999-07-29,2021,04-29,SK,D :,3,1B,1,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.393,0.441,0.528,0.969,18,0.87,-1.59,-0.075,2021-04-29
68050,강백호,1999-07-29,2021,04-30,HT,W 15:3,3,1B,1,2,1,2,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0.407,0.462,0.538,1.001,17,0.91,2.33,0.118,2021-04-30
68050,강백호,1999-07-29,2021,05-01,HT,W 3:0,3,1B,1,3,0,2,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0.415,0.473,0.543,1.015,18,1.07,2.13,0.230,2021-05-01
68050,강백호,1999-07-29,2021,05-02,HT,W 9:2,3,1B,1,4,1,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0.418,0.474,0.551,1.025,15,0.79,1.16,-0.015,2021-05-02
68050,강백호,1999-07-29,2021,05-05,WO,L 0:14,3,1B,1,2,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.420,0.474,0.560,1.034,8,0.23,0.05,0.020,2021-05-05
68050,강백호,1999-07-29,2021,05-06,WO,L 4:6,3,1B,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.404,0.463,0.538,1.001,21,1.19,-0.78,-0.065,2021-05-06
68050,강백호,1999-07-29,2021,05-08,NC,L 4:5,3,1B,1,3,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.402,0.468,0.533,1.001,22,1.54,0.48,0.013,2021-05-08
68050,강백호,1999-07-29,2021,05-09,NC,L 11:16,3,1B,1,3,1,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0.400,0.465,0.555,1.020,14,0.80,1.22,0.094,2021-05-09
68050,강백호,1999-07-29,2021,05-09,NC,W 9:5,3,1B,1,4,2,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0.395,0.463,0.553,1.015,22,0.68,1.57,0.111,2021-05-09
68050,강백호,1999-07-29,2021,05-11,SS,W 9:6,3,1B,1,5,1,3,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0.403,0.468,0.555,1.022,21,1.22,1.27,0.072,2021-05-11
68050,강백호,1999-07-29,2021,05-12,SS,L 5:7,3,1B,1,5,1,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0.403,0.465,0.573,1.038,22,1.22,0.50,-0.030,2021-05-12
68050,강백호,1999-07-29,2021,05-13,SS,L 0:4,3,1B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.394,0.459,0.559,1.019,17,1.88,-0.49,-0.085,2021-05-13
68050,강백호,1999-07-29,2021,05-14,LT,W 9:1,3,1B,1,5,1,2,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0.394,0.461,0.561,1.022,27,0.52,1.74,0.114,2021-05-14
68050,강백호,1999-07-29,2021,05-15,LT,W 5:4,3,1B,1,5,1,3,0,0,1,6,2,0,0,0,0,0,2,0,0,0,0.401,0.465,0.584,1.049,22,0.93,1.84,0.330,2021-05-15
68050,강백호,1999-07-29,2021,05-18,OB,W 1:0,3,1B,1,3,0,3,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0.414,0.479,0.593,1.071,20,1.23,1.22,0.112,2021-05-18
68050,강백호,1999-07-29,2021,05-19,OB,W 6:5,3,RF,1,4,0,2,0,0,0,2,4,0,1,0,0,0,2,0,0,0,0.417,0.479,0.590,1.069,27,1.66,1.39,0.191,2021-05-19
68050,강백호,1999-07-29,2021,05-21,HH,L 0:4,3,1B,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.415,0.480,0.585,1.065,22,0.66,0.44,0.060,2021-05-21
68050,강백호,1999-07-29,2021,05-22,HH,L 0:5,3,1B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.407,0.474,0.573,1.048,16,0.61,-0.23,-0.053,2021-05-22
68050,강백호,1999-07-29,2021,05-23,HH,W 8:1,3,1B,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.394,0.461,0.555,1.016,29,0.44,-2.77,-0.071,2021-05-23
68050,강백호,1999-07-29,2021,05-26,SK,L 5:9,3,PH,0,3,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0.392,0.462,0.557,1.019,13,1.72,-0.03,0.108,2021-05-26
68050,강백호,1999-07-29,2021,05-27,SK,W 6:5,3,1B,1,3,2,3,1,0,1,7,2,0,0,2,0,0,0,0,0,0,0.404,0.476,0.590,1.066,24,1.42,3.20,0.357,2021-05-27
68050,강백호,1999-07-29,2021,05-28,HT,L 6:7,3,1B,1,3,1,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0.409,0.485,0.591,1.076,22,1.83,0.99,0.139,2021-05-28
68050,강백호,1999-07-29,2021,05-29,HT,W 7:5,3,1B,1,3,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.407,0.487,0.587,1.074,27,1.30,0.36,-0.039,2021-05-29
68050,강백호,1999-07-29,2021,05-30,HT,W 4:3,3,1B,1,3,1,2,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0.412,0.493,0.588,1.081,14,0.99,0.78,0.112,2021-05-30
68050,강백호,1999-07-29,2021,06-01,LG,W 8:1,3,1B,1,5,2,3,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0.417,0.495,0.589,1.084,22,0.74,1.09,0.135,2021-06-01
68050,강백호,1999-07-29,2021,06-02,LG,L 5:6,3,1B,1,4,1,2,1,0,1,6,2,0,0,0,0,0,1,0,0,0,0.419,0.495,0.609,1.104,15,1.06,1.45,0.141,2021-06-02
68050,강백호,1999-07-29,2021,06-04,LT,L 0:15,3,1B,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.420,0.498,0.608,1.105,10,0.33,0.42,0.038,2021-06-04
68050,강백호,1999-07-29,2021,06-05,LT,W 8:1,3,1B,1,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.419,0.495,0.602,1.098,20,0.77,-0.27,-0.037,2021-06-05
68050,강백호,1999-07-29,2021,06-06,LT,L 7:8,3,1B,1,4,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.411,0.489,0.589,1.078,24,0.29,-1.08,-0.017,2021-06-06
68050,강백호,1999-07-29,2021,06-08,SK,D :,3,1B,1,4,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.407,0.487,0.582,1.069,13,0.81,0.14,0.029,2021-06-08
68050,강백호,1999-07-29,2021,06-09,SK,D :,3,1B,1,5,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.407,0.485,0.583,1.068,24,0.60,0.13,-0.026,2021-06-09
68050,강백호,1999-07-29,2021,06-11,HH,W 6:5,3,1B,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.397,0.475,0.569,1.044,24,1.24,-1.18,-0.121,2021-06-11
68050,강백호,1999-07-29,2021,06-12,HH,W 7:2,3,1B,1,3,2,3,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0.406,0.486,0.575,1.061,22,0.78,2.97,0.236,2021-06-12
68050,강백호,1999-07-29,2021,06-13,HH,W 6:3,3,1B,1,4,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.403,0.482,0.573,1.055,16,0.52,0.74,0.042,2021-06-13
68050,강백호,1999-07-29,2021,06-16,NC,W 7:3,3,1B,1,4,1,3,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0.409,0.488,0.581,1.070,22,1.13,1.70,0.144,2021-06-16
68050,강백호,1999-07-29,2021,06-17,NC,L 1:9,3,1B,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.408,0.486,0.578,1.064,20,1.01,-0.09,-0.007,2021-06-17
68050,강백호,1999-07-29,2021,06-18,OB,L 3:11,3,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.401,0.479,0.568,1.046,21,0.58,-1.25,-0.060,2021-06-18
68050,강백호,1999-07-29,2021,06-19,OB,L 3:9,3,1B,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.400,0.477,0.564,1.042,14,0.38,-0.16,0.002,2021-06-19
68050,강백호,1999-07-29,2021,06-19,OB,W 4:3,3,DH,1,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0.396,0.478,0.559,1.037,15,0.98,-0.02,-0.010,2021-06-19
68050,강백호,1999-07-29,2021,06-20,OB,W 4:1,3,1B,1,4,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.398,0.478,0.558,1.036,17,1.62,0.52,0.105,2021-06-20
68050,강백호,1999-07-29,2021,06-22,HT,W 6:3,3,1B,1,3,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.397,0.478,0.556,1.034,17,0.69,0.93,0.051,2021-06-22
68050,강백호,1999-07-29,2021,06-23,HT,L 1:2,3,1B,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.397,0.479,0.553,1.031,18,1.28,-0.09,0.029,2021-06-23
68050,강백호,1999-07-29,2021,06-24,HT,W 6:3,3,1B,1,1,3,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0.395,0.484,0.550,1.035,19,1.80,1.23,0.175,2021-06-24
68050,강백호,1999-07-29,2021,06-25,HH,W 2:0,3,1B,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.396,0.486,0.550,1.036,14,1.33,-0.15,0.000,2021-06-25
68050,강백호,1999-07-29,2021,06-26,HH,W 11:2,3,1B,1,3,2,2,0,0,2,8,5,0,0,1,0,0,1,0,0,0,0.399,0.490,0.576,1.066,24,0.68,4.12,0.295,2021-06-26
68050,강백호,1999-07-29,2021,06-27,HH,W 11:1,3,1B,1,1,2,1,1,0,0,2,1,0,0,3,0,0,0,0,0,0,0.402,0.497,0.582,1.079,22,0.36,1.76,0.051,2021-06-27
68050,강백호,1999-07-29,2021,06-30,LG,W 4:3,3,1B,1,3,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.401,0.497,0.579,1.076,23,1.10,0.88,0.091,2021-06-30
68050,강백호,1999-07-29,2021,07-01,LG,W 6:1,3,1B,1,3,1,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0.400,0.498,0.576,1.074,15,0.51,0.95,0.071,2021-07-01
68050,강백호,1999-07-29,2021,07-02,WO,W 4:1,3,1B,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.398,0.495,0.571,1.066,15,0.86,0.64,0.111,2021-07-02
68050,강백호,1999-07-29,2021,07-04,WO,W 12:3,3,1B,1,4,0,1,1,0,0,2,2,0,0,1,0,0,1,0,0,0,0.395,0.494,0.570,1.063,28,1.02,1.39,-0.026,2021-07-04
68050,강백호,1999-07-29,2021,07-05,WO,L 5:15,3,1B,1,2,1,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0.396,0.495,0.573,1.068,14,0.32,0.65,0.028,2021-07-05
68050,강백호,1999-07-29,2021,07-08,SS,W 3:2,3,1B,1,3,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.395,0.495,0.570,1.066,21,0.76,0.02,0.000,2021-07-08
68050,강백호,1999-07-29,2021,07-09,HT,L 4:10,3,1B,1,4,1,3,1,0,1,7,2,0,0,0,0,0,1,0,0,0,0.401,0.498,0.588,1.086,23,0.52,2.92,0.070,2021-07-09
68050,강백호,1999-07-29,2021,07-11,HT,L 0:2,3,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0.492,0.579,1.072,15,1.36,-1.23,-0.137,2021-07-11
68050,강백호,1999-07-29,2021,08-10,WO,L 1:3,3,1B,1,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.396,0.492,0.578,1.071,16,1.37,0.32,-0.005,2021-08-10
68050,강백호,1999-07-29,2021,08-11,WO,L 1:4,3,1B,1,3,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0.399,0.497,0.579,1.076,19,0.81,1.01,0.090,2021-08-11
68050,강백호,1999-07-29,2021,08-12,WO,L 4:6,3,1B,1,2,1,1,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0.400,0.501,0.582,1.084,26,1.24,1.30,0.144,2021-08-12
68050,강백호,1999-07-29,2021,08-13,SS,W 7:6,3,DH,1,3,0,1,1,0,0,2,0,0,0,2,0,1,1,0,0,0,0.399,0.503,0.583,1.086,22,1.32,1.06,0.095,2021-08-13
68050,강백호,1999-07-29,2021,08-14,SS,W 8:4,3,1B,1,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.397,0.500,0.578,1.078,16,0.29,0.21,-0.002,2021-08-14
68050,강백호,1999-07-29,2021,08-15,SS,W 6:4,3,DH,1,4,1,2,2,0,0,4,2,0,0,1,0,0,2,0,0,0,0.399,0.501,0.584,1.086,28,1.17,1.29,0.326,2021-08-15
68050,강백호,1999-07-29,2021,08-17,LG,D 5:5,3,DH,1,4,0,2,2,0,0,4,2,0,0,1,0,0,0,0,0,0,0.400,0.503,0.590,1.093,22,2.06,1.74,0.093,2021-08-17
68050,강백호,1999-07-29,2021,08-18,LG,W 8:1,3,1B,1,5,1,1,0,0,1,4,2,0,0,0,0,0,2,0,0,0,0.397,0.499,0.593,1.092,21,0.40,0.44,0.142,2021-08-18
68050,강백호,1999-07-29,2021,08-19,LG,L 0:1,3,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0.493,0.586,1.079,16,1.21,-0.78,-0.093,2021-08-19
68050,강백호,1999-07-29,2021,08-20,LT,W 5:4,3,1B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.388,0.491,0.580,1.070,19,0.70,-0.56,-0.037,2021-08-20
68050,강백호,1999-07-29,2021,08-22,LT,W 3:1,3,1B,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.383,0.487,0.572,1.059,18,0.77,-1.14,-0.074,2021-08-22
68050,강백호,1999-07-29,2021,08-23,LT,L 2:6,3,1B,1,3,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.385,0.488,0.576,1.065,10,0.34,0.79,0.028,2021-08-23
68050,강백호,1999-07-29,2021,08-25,SK,W 7:1,3,1B,1,4,1,2,0,0,0,2,2,0,0,1,0,0,2,0,0,0,0.387,0.490,0.575,1.065,25,0.66,0.50,0.007,2021-08-25
68050,강백호,1999-07-29,2021,08-26,SK,W 10:5,3,DH,1,5,3,2,0,0,2,8,4,0,0,0,0,0,1,0,0,0,0.387,0.489,0.591,1.080,19,1.08,2.20,0.118,2021-08-26
68050,강백호,1999-07-29,2021,08-27,SK,W 6:4,3,1B,1,4,0,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0.388,0.489,0.593,1.082,16,1.70,1.69,0.184,2021-08-27
68050,강백호,1999-07-29,2021,08-28,SS,L 5:6,3,1B,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.385,0.484,0.588,1.072,14,2.24,-1.08,-0.067,2021-08-28
68050,강백호,1999-07-29,2021,08-29,SS,W 8:3,3,1B,1,5,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.382,0.480,0.585,1.065,24,1.31,-1.20,-0.144,2021-08-29
68050,강백호,1999-07-29,2021,08-31,HH,L 2:5,3,1B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.380,0.478,0.582,1.060,6,1.48,-0.79,-0.074,2021-08-31
68050,강백호,1999-07-29,2021,09-03,WO,W 11:1,9,PH,0,1,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,2,0.382,0.477,0.586,1.063,11,1.22,0.99,0.041,2021-09-03
68050,강백호,1999-07-29,2021,09-04,LG,W 11:1,3,1B,1,4,1,2,1,0,0,3,3,0,0,0,0,0,1,0,0,1,0.383,0.476,0.588,1.064,22,0.29,1.57,-0.020,2021-09-04
68050,강백호,1999-07-29,2021,09-05,LG,W 11:0,3,1B,1,5,1,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0.386,0.477,0.591,1.068,16,0.37,1.21,-0.007,2021-09-05
68050,강백호,1999-07-29,2021,09-08,HT,D 5:5,3,1B,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.382,0.472,0.584,1.056,23,1.80,-1.28,-0.181,2021-09-08
68050,강백호,1999-07-29,2021,09-09,SS,L 7:8,3,1B,1,5,1,2,1,0,1,6,3,0,0,0,0,0,0,0,0,0,0.382,0.471,0.593,1.064,21,1.20,1.53,0.378,2021-09-09
68050,강백호,1999-07-29,2021,09-10,SS,D 2:2,3,1B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.379,0.469,0.588,1.057,16,1.61,-0.91,-0.063,2021-09-10
68050,강백호,1999-07-29,2021,09-11,SK,D 2:2,3,1B,1,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.377,0.468,0.584,1.052,24,1.26,0.53,0.014,2021-09-11
68050,강백호,1999-07-29,2021,09-12,SK,W 10:0,3,1B,1,2,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0.375,0.468,0.581,1.049,20,0.52,-0.40,-0.008,2021-09-12
68050,강백호,1999-07-29,2021,09-12,SK,W 3:2,3,1B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.374,0.467,0.577,1.044,13,0.98,-0.47,-0.011,2021-09-12
68050,강백호,1999-07-29,2021,09-14,OB,W 4:3,3,1B,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.374,0.467,0.575,1.042,14,0.64,0.24,0.027,2021-09-14
68743,정은원,2000-01-17,2021,04-04,KT,L 2:3,1,2B,1,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0.000,0.600,0.000,0.600,21,2.20,0.42,0.044,2021-04-04
68743,정은원,2000-01-17,2021,04-06,SK,D :,1,2B,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.000,0.556,0.000,0.556,22,1.40,0.09,0.102,2021-04-06
68743,정은원,2000-01-17,2021,04-07,SK,D :,1,2B,1,2,3,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0.333,0.692,0.333,1.026,21,0.77,2.36,0.118,2021-04-07
68743,정은원,2000-01-17,2021,04-08,SK,D :,1,2B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.222,0.588,0.222,0.810,18,0.93,-0.63,-0.070,2021-04-08
68743,정은원,2000-01-17,2021,04-09,OB,W 7:0,1,DH,1,3,1,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0.250,0.571,0.333,0.905,19,0.32,0.14,0.025,2021-04-09
68743,정은원,2000-01-17,2021,04-10,OB,L 1:18,1,2B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.250,0.520,0.313,0.833,13,0.73,-0.98,-0.071,2021-04-10
68743,정은원,2000-01-17,2021,04-11,OB,W 3:2,1,2B,1,4,0,2,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0.300,0.533,0.350,0.883,26,1.59,0.44,0.020,2021-04-11
68743,정은원,2000-01-17,2021,04-13,SS,L 3:4,9,PH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.300,0.548,0.350,0.898,5,3.94,0.12,0.029,2021-04-13
68743,정은원,2000-01-17,2021,04-14,SS,W 6:2,1,2B,1,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.250,0.500,0.292,0.792,23,0.69,-0.58,-0.017,2021-04-14
68743,정은원,2000-01-17,2021,04-15,SS,L 0:4,1,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.214,0.450,0.250,0.700,17,0.58,-0.74,-0.062,2021-04-15
68743,정은원,2000-01-17,2021,04-16,NC,L 1:9,1,2B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.194,0.432,0.226,0.658,23,0.56,-0.64,-0.009,2021-04-16
68743,정은원,2000-01-17,2021,04-17,NC,L 4:14,1,2B,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.206,0.438,0.235,0.673,16,0.58,0.22,0.000,2021-04-17
68743,정은원,2000-01-17,2021,04-18,NC,W 11:3,1,2B,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.179,0.396,0.205,0.601,26,0.33,-1.16,-0.042,2021-04-18
68743,정은원,2000-01-17,2021,04-20,WO,W 7:3,1,DH,1,3,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.190,0.404,0.214,0.618,19,1.01,0.57,0.069,2021-04-20
68743,정은원,2000-01-17,2021,04-21,WO,W 4:3,1,2B,1,4,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0.239,0.426,0.283,0.709,23,1.12,0.93,0.072,2021-04-21
68743,정은원,2000-01-17,2021,04-22,WO,L 3:8,1,2B,1,3,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0.245,0.439,0.286,0.725,26,0.70,0.18,-0.026,2021-04-22
68743,정은원,2000-01-17,2021,04-23,LG,L 1:2,1,DH,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.231,0.429,0.269,0.698,18,1.37,-0.44,-0.078,2021-04-23
68743,정은원,2000-01-17,2021,04-24,LG,W 19:5,1,2B,1,5,3,3,1,1,0,6,3,1,0,1,0,0,0,0,0,0,0.263,0.447,0.351,0.798,28,0.64,3.66,0.111,2021-04-24
68743,정은원,2000-01-17,2021,04-25,LG,L 0:8,1,SS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.246,0.425,0.328,0.753,17,0.73,-1.21,-0.089,2021-04-25
68743,정은원,2000-01-17,2021,04-27,HT,L 3:4,1,2B,1,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.242,0.412,0.318,0.730,29,2.32,-0.71,-0.011,2021-04-27
68743,정은원,2000-01-17,2021,04-28,HT,L 0:4,1,2B,1,4,0,2,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0.257,0.416,0.343,0.759,18,0.48,0.07,0.002,2021-04-28
68743,정은원,2000-01-17,2021,04-29,HT,L 2:3,1,2B,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0.254,0.436,0.338,0.774,29,1.57,1.21,0.110,2021-04-29
68743,정은원,2000-01-17,2021,04-30,LT,W 11:7,1,2B,1,6,3,3,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0.273,0.440,0.351,0.791,27,1.14,0.21,-0.043,2021-04-30
68743,정은원,2000-01-17,2021,05-01,LT,W 11:3,1,2B,1,4,3,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0.284,0.453,0.358,0.811,22,0.37,1.73,0.078,2021-05-01
68743,정은원,2000-01-17,2021,05-02,LT,W 5:4,1,2B,1,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0.274,0.450,0.345,0.796,27,1.19,-0.33,-0.026,2021-05-02
68743,정은원,2000-01-17,2021,05-05,SS,L 1:4,1,2B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.264,0.443,0.333,0.777,28,1.66,-0.81,-0.131,2021-05-05
68743,정은원,2000-01-17,2021,05-06,SS,W 6:5,1,2B,1,5,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.272,0.442,0.337,0.779,22,1.43,1.02,0.089,2021-05-06
68743,정은원,2000-01-17,2021,05-08,LG,L 2:11,1,2B,1,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.271,0.435,0.344,0.779,15,0.81,0.40,0.074,2021-05-08
68743,정은원,2000-01-17,2021,05-09,LG,L 1:11,1,2B,1,3,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.283,0.445,0.354,0.799,21,0.47,0.94,0.067,2021-05-09
68743,정은원,2000-01-17,2021,05-09,LG,W 5:4,1,2B,1,3,0,1,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0.284,0.451,0.353,0.804,22,1.27,0.63,0.128,2021-05-09
68743,정은원,2000-01-17,2021,05-11,NC,L 2:7,1,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0.438,0.340,0.778,11,0.81,-1.02,-0.081,2021-05-11
68743,정은원,2000-01-17,2021,05-12,NC,L 3:6,1,2B,1,4,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.273,0.437,0.345,0.782,21,1.22,0.64,0.091,2021-05-12
68743,정은원,2000-01-17,2021,05-13,NC,L 2:4,1,2B,1,5,0,2,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0.278,0.435,0.357,0.792,19,1.20,-0.45,-0.052,2021-05-13
68743,정은원,2000-01-17,2021,05-14,WO,W 6:1,1,2B,1,3,2,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0.280,0.441,0.356,0.797,25,0.48,0.69,-0.021,2021-05-14
68743,정은원,2000-01-17,2021,05-15,WO,L 1:15,1,2B,1,5,1,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0.276,0.433,0.366,0.799,15,0.21,-0.54,-0.026,2021-05-15
68743,정은원,2000-01-17,2021,05-16,WO,L 1:5,1,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.276,0.429,0.362,0.791,18,1.10,-0.73,-0.086,2021-05-16
68743,정은원,2000-01-17,2021,05-18,LT,L 3:4,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.273,0.426,0.359,0.785,5,1.81,-0.12,-0.047,2021-05-18
68743,정은원,2000-01-17,2021,05-19,LT,W 12:2,1,2B,1,2,2,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0.277,0.434,0.362,0.795,15,0.29,0.39,0.041,2021-05-19
